rowNumber,timestamp,handle,productTitle,field,original,updated,reason,severity,phase
70,26/09/2025,handarbeitskoffer-34-cm,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
70,26/09/2025,handarbeitskoffer-34-cm,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
70,26/09/2025,handarbeitskoffer-34-cm,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
70,26/09/2025,handarbeitskoffer-34-cm,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
70,26/09/2025,handarbeitskoffer-34-cm,,Google Shopping / Condition,,new,Condition set to new,info,4
70,26/09/2025,handarbeitskoffer-34-cm,,SEO Description,,,SEO desc length 116,warn,4
70,26/09/2025,handarbeitskoffer-34-cm,,Google Shopping / Google Product Category,,,Missing google category,warn,4
71,26/09/2025,handarbeitskoffer-34-cm,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
71,26/09/2025,handarbeitskoffer-34-cm,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
71,26/09/2025,handarbeitskoffer-34-cm,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
71,26/09/2025,handarbeitskoffer-34-cm,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
71,26/09/2025,handarbeitskoffer-34-cm,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
71,26/09/2025,handarbeitskoffer-34-cm,,Google Shopping / Condition,,new,Condition set to new,info,4
71,26/09/2025,handarbeitskoffer-34-cm,,SEO Description,,,SEO desc length 116,warn,4
71,26/09/2025,handarbeitskoffer-34-cm,,Google Shopping / Google Product Category,,,Missing google category,warn,4
72,26/09/2025,handarbeitskoffer-34-cm,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
72,26/09/2025,handarbeitskoffer-34-cm,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
72,26/09/2025,handarbeitskoffer-34-cm,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
72,26/09/2025,handarbeitskoffer-34-cm,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
72,26/09/2025,handarbeitskoffer-34-cm,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
72,26/09/2025,handarbeitskoffer-34-cm,,Google Shopping / Condition,,new,Condition set to new,info,4
72,26/09/2025,handarbeitskoffer-34-cm,,SEO Description,,,SEO desc length 116,warn,4
72,26/09/2025,handarbeitskoffer-34-cm,,Google Shopping / Google Product Category,,,Missing google category,warn,4
73,26/09/2025,buntstift-jolly,Buntstifte Jolly,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
73,26/09/2025,buntstift-jolly,Buntstifte Jolly,SEO Title,,Buntstifte Jolly | Bastelschachtel,SEO title standardized per SOP,info,3c
73,26/09/2025,buntstift-jolly,Buntstifte Jolly,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
73,26/09/2025,buntstift-jolly,Buntstifte Jolly,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
73,26/09/2025,buntstift-jolly,Buntstifte Jolly,Google Shopping / Condition,,new,Condition set to new,info,4
73,26/09/2025,buntstift-jolly,Buntstifte Jolly,SEO Description,,,SEO desc length 116,warn,4
73,26/09/2025,buntstift-jolly,Buntstifte Jolly,Google Shopping / Google Product Category,,,Missing google category,warn,4
74,26/09/2025,buntstift-jolly,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
74,26/09/2025,buntstift-jolly,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
74,26/09/2025,buntstift-jolly,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
74,26/09/2025,buntstift-jolly,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
74,26/09/2025,buntstift-jolly,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
74,26/09/2025,buntstift-jolly,,Google Shopping / Condition,,new,Condition set to new,info,4
74,26/09/2025,buntstift-jolly,,SEO Description,,,SEO desc length 116,warn,4
74,26/09/2025,buntstift-jolly,,Google Shopping / Google Product Category,,,Missing google category,warn,4
75,26/09/2025,bic-kugelschreiber-cristal,Bic Kugelschreiber Cristal,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
75,26/09/2025,bic-kugelschreiber-cristal,Bic Kugelschreiber Cristal,SEO Title,,Bic Kugelschreiber Cristal | Bastelschachtel,SEO title standardized per SOP,info,3c
75,26/09/2025,bic-kugelschreiber-cristal,Bic Kugelschreiber Cristal,SEO Description,"Entdecken Sie den original Bic Cristal Kugelschreiber in Blau! Der meistverkaufte Kulli der Welt: dokumentenecht (ISO 12757-2), 3 km Schreiblänge & umweltfreundlich zertifiziert.

",Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
75,26/09/2025,bic-kugelschreiber-cristal,Bic Kugelschreiber Cristal,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
75,26/09/2025,bic-kugelschreiber-cristal,Bic Kugelschreiber Cristal,Google Shopping / Condition,,new,Condition set to new,info,4
75,26/09/2025,bic-kugelschreiber-cristal,Bic Kugelschreiber Cristal,SEO Description,,,SEO desc length 116,warn,4
75,26/09/2025,bic-kugelschreiber-cristal,Bic Kugelschreiber Cristal,Google Shopping / Google Product Category,,,Missing google category,warn,4
76,26/09/2025,aristo-zirkel-2-gelenke,Aristo Zirkel 2 Gelenke,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
76,26/09/2025,aristo-zirkel-2-gelenke,Aristo Zirkel 2 Gelenke,SEO Title,,Aristo Zirkel 2 Gelenke | Bastelschachtel,SEO title standardized per SOP,info,3c
76,26/09/2025,aristo-zirkel-2-gelenke,Aristo Zirkel 2 Gelenke,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
76,26/09/2025,aristo-zirkel-2-gelenke,Aristo Zirkel 2 Gelenke,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
76,26/09/2025,aristo-zirkel-2-gelenke,Aristo Zirkel 2 Gelenke,Google Shopping / Condition,,new,Condition set to new,info,4
76,26/09/2025,aristo-zirkel-2-gelenke,Aristo Zirkel 2 Gelenke,SEO Description,,,SEO desc length 116,warn,4
76,26/09/2025,aristo-zirkel-2-gelenke,Aristo Zirkel 2 Gelenke,Google Shopping / Google Product Category,,,Missing google category,warn,4
77,26/09/2025,aristo-zirkel-2-gelenke,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
77,26/09/2025,aristo-zirkel-2-gelenke,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
77,26/09/2025,aristo-zirkel-2-gelenke,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
77,26/09/2025,aristo-zirkel-2-gelenke,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
77,26/09/2025,aristo-zirkel-2-gelenke,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
77,26/09/2025,aristo-zirkel-2-gelenke,,Google Shopping / Condition,,new,Condition set to new,info,4
77,26/09/2025,aristo-zirkel-2-gelenke,,SEO Description,,,SEO desc length 116,warn,4
77,26/09/2025,aristo-zirkel-2-gelenke,,Google Shopping / Google Product Category,,,Missing google category,warn,4
78,26/09/2025,aristo-zirkel-2-gelenke,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
78,26/09/2025,aristo-zirkel-2-gelenke,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
78,26/09/2025,aristo-zirkel-2-gelenke,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
78,26/09/2025,aristo-zirkel-2-gelenke,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
78,26/09/2025,aristo-zirkel-2-gelenke,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
78,26/09/2025,aristo-zirkel-2-gelenke,,Google Shopping / Condition,,new,Condition set to new,info,4
78,26/09/2025,aristo-zirkel-2-gelenke,,SEO Description,,,SEO desc length 116,warn,4
78,26/09/2025,aristo-zirkel-2-gelenke,,Google Shopping / Google Product Category,,,Missing google category,warn,4
79,26/09/2025,sax-haushaltsschere-21-5-cm,"SAX Haushaltsschere 21,5 cm",Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
79,26/09/2025,sax-haushaltsschere-21-5-cm,"SAX Haushaltsschere 21,5 cm",SEO Title,,"SAX Haushaltsschere 21,5 cm | Bastelschachtel",SEO title standardized per SOP,info,3c
79,26/09/2025,sax-haushaltsschere-21-5-cm,"SAX Haushaltsschere 21,5 cm",SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
79,26/09/2025,sax-haushaltsschere-21-5-cm,"SAX Haushaltsschere 21,5 cm",Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
79,26/09/2025,sax-haushaltsschere-21-5-cm,"SAX Haushaltsschere 21,5 cm",Google Shopping / Condition,,new,Condition set to new,info,4
79,26/09/2025,sax-haushaltsschere-21-5-cm,"SAX Haushaltsschere 21,5 cm",SEO Description,,,SEO desc length 116,warn,4
79,26/09/2025,sax-haushaltsschere-21-5-cm,"SAX Haushaltsschere 21,5 cm",Google Shopping / Google Product Category,,,Missing google category,warn,4
80,26/09/2025,bastelschere-lh-16-cm-sb1,Bastelschere LH 16 cm SB1,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
80,26/09/2025,bastelschere-lh-16-cm-sb1,Bastelschere LH 16 cm SB1,SEO Title,,Bastelschere LH 16 cm SB1 | Bastelschachtel,SEO title standardized per SOP,info,3c
80,26/09/2025,bastelschere-lh-16-cm-sb1,Bastelschere LH 16 cm SB1,SEO Description,"Endlich mühelos schneiden! Die ergonomische Donau Bastelschere (16 cm) wurde speziell für Linkshänder entwickelt. Mit bruchfestem Griff & Klingen aus rostfreiem Edelstahl.

",Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
80,26/09/2025,bastelschere-lh-16-cm-sb1,Bastelschere LH 16 cm SB1,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
80,26/09/2025,bastelschere-lh-16-cm-sb1,Bastelschere LH 16 cm SB1,Google Shopping / Condition,,new,Condition set to new,info,4
80,26/09/2025,bastelschere-lh-16-cm-sb1,Bastelschere LH 16 cm SB1,SEO Description,,,SEO desc length 116,warn,4
80,26/09/2025,bastelschere-lh-16-cm-sb1,Bastelschere LH 16 cm SB1,Google Shopping / Google Product Category,,,Missing google category,warn,4
81,26/09/2025,sax-bastelschere-13-5-cm-rund,"SAX Bastelschere 13,5 cm rund",Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
81,26/09/2025,sax-bastelschere-13-5-cm-rund,"SAX Bastelschere 13,5 cm rund",SEO Title,,"SAX Bastelschere 13,5 cm rund | Bastelschachtel",SEO title standardized per SOP,info,3c
81,26/09/2025,sax-bastelschere-13-5-cm-rund,"SAX Bastelschere 13,5 cm rund",SEO Description,"Sicheres Basteln mit der SAX Bastelschere (13,5 cm)! Die abgerundete Spitze schützt Kinderhände. Ideal für Rechtshänder, in frischen Farben wie Lemon, Fire & Ocean erhältlich.

",Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
81,26/09/2025,sax-bastelschere-13-5-cm-rund,"SAX Bastelschere 13,5 cm rund",Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
81,26/09/2025,sax-bastelschere-13-5-cm-rund,"SAX Bastelschere 13,5 cm rund",Google Shopping / Condition,,new,Condition set to new,info,4
81,26/09/2025,sax-bastelschere-13-5-cm-rund,"SAX Bastelschere 13,5 cm rund",SEO Description,,,SEO desc length 116,warn,4
81,26/09/2025,sax-bastelschere-13-5-cm-rund,"SAX Bastelschere 13,5 cm rund",Google Shopping / Google Product Category,,,Missing google category,warn,4
82,26/09/2025,lineal-plexi-15-cm-sb-1,Lineal Plexi 15 cm SB/1,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
82,26/09/2025,lineal-plexi-15-cm-sb-1,Lineal Plexi 15 cm SB/1,SEO Title,,Lineal Plexi 15 cm SB/1 | Bastelschachtel,SEO title standardized per SOP,info,3c
82,26/09/2025,lineal-plexi-15-cm-sb-1,Lineal Plexi 15 cm SB/1,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
82,26/09/2025,lineal-plexi-15-cm-sb-1,Lineal Plexi 15 cm SB/1,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
82,26/09/2025,lineal-plexi-15-cm-sb-1,Lineal Plexi 15 cm SB/1,Google Shopping / Condition,,new,Condition set to new,info,4
82,26/09/2025,lineal-plexi-15-cm-sb-1,Lineal Plexi 15 cm SB/1,SEO Description,,,SEO desc length 116,warn,4
82,26/09/2025,lineal-plexi-15-cm-sb-1,Lineal Plexi 15 cm SB/1,Google Shopping / Google Product Category,,,Missing google category,warn,4
83,26/09/2025,jolly-buntstift-blechetui-48er,Jolly Buntstift Blechetui 48er,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
83,26/09/2025,jolly-buntstift-blechetui-48er,Jolly Buntstift Blechetui 48er,SEO Title,,Jolly Buntstift Blechetui 48er | Bastelschachtel,SEO title standardized per SOP,info,3c
83,26/09/2025,jolly-buntstift-blechetui-48er,Jolly Buntstift Blechetui 48er,SEO Description,"Entdecken Sie die JOLLY Supersticks in der 48er XXL BOXX! 48 kinderfeste, bruchsichere Buntstifte mit verstärktem Holzmantel und besonders satten Farben für grenzenlosen Malspaß.

",Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
83,26/09/2025,jolly-buntstift-blechetui-48er,Jolly Buntstift Blechetui 48er,Variant SKU,3000/BL48,JOL-JOLL-ZZ2W,Generated per SOP,info,3d
83,26/09/2025,jolly-buntstift-blechetui-48er,Jolly Buntstift Blechetui 48er,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
83,26/09/2025,jolly-buntstift-blechetui-48er,Jolly Buntstift Blechetui 48er,Google Shopping / Condition,,new,Condition set to new,info,4
83,26/09/2025,jolly-buntstift-blechetui-48er,Jolly Buntstift Blechetui 48er,SEO Description,,,SEO desc length 116,warn,4
83,26/09/2025,jolly-buntstift-blechetui-48er,Jolly Buntstift Blechetui 48er,Google Shopping / Google Product Category,,,Missing google category,warn,4
84,26/09/2025,jolly-buntstift-blechetui-48er,,Vendor,,Bastelschachtel,"Defaulted to Bastelschachtel, unknown vendor",info,2
84,26/09/2025,jolly-buntstift-blechetui-48er,,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
84,26/09/2025,jolly-buntstift-blechetui-48er,,SEO Title,, | Bastelschachtel,SEO title standardized per SOP,info,3c
84,26/09/2025,jolly-buntstift-blechetui-48er,,SEO Description,,Für kreative Projekte und saubere Ergebnisse. Jetzt bei Bastelschachtel entdecken. Robust und vielseitig einsetzbar.,SEO description standardized per SOP,info,3c
84,26/09/2025,jolly-buntstift-blechetui-48er,,Variant SKU,,BAS-PRD-ED66,Generated per SOP,info,3d
84,26/09/2025,jolly-buntstift-blechetui-48er,,Variant Requires Shipping,,TRUE,Physical product default,info,3d
84,26/09/2025,jolly-buntstift-blechetui-48er,,Variant Taxable,,TRUE,Taxable default,info,3d
84,26/09/2025,jolly-buntstift-blechetui-48er,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category),warn,4
84,26/09/2025,jolly-buntstift-blechetui-48er,,Google Shopping / Condition,,new,Condition set to new,info,4
84,26/09/2025,jolly-buntstift-blechetui-48er,,SEO Description,,,SEO desc length 116,warn,4
84,26/09/2025,jolly-buntstift-blechetui-48er,,Google Shopping / Google Product Category,,,Missing google category,warn,4
85,26/09/2025,stylex-design-fuller-m-tp,Stylex Design Füller M + TP,Body (HTML),(modified),(see Output),Body normalized + closing line enforced,info,3b
85,26/09/2025,stylex-design-fuller-m-tp,Stylex Design Füller M + TP,SEO Title,,Stylex Design Füller M + TP | Bastelschachtel,SEO title standardized per SOP,info,3c
